shape_code,human_readable_id,description,roof,semitransparency,OOB,categorization,qualities
0xa7a8,PSX map 42 type 0050 section0_dispatch_roots lane 0030 palette 23 offset 000882BC,PSX type-to-art cohort probe for section0_dispatch_roots lane 0030 resolved through the parsed per-type art-template bank using cohort-cross-map-type-donor:101:0050:section0_constructor_placements:0030. The drawable bundle bytes are borrowed from map 101 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa7a9,PSX map 42 type 0050 section0_constructor_placements lane 0020 palette 36 offset 0007916C,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:42:0040:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa7aa,PSX map 42 type 0050 section0_constructor_placements lane 0022 palette 36 offset 0007916C,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:42:0040:section0_constructor_placements:0022. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa7ab,PSX map 42 type 0051 palette 36 offset 00073F84,PSX type-to-art probe resolved through a donor art-template from type 0054 using generic-family-donor:0054. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa7ac,PSX map 42 type 0052 palette 36 offset 00073F84,PSX type-to-art probe resolved through a donor art-template from type 0054 using cc-signature-donor:0054. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa7ad,PSX map 42 type 0053 section0_dispatch_roots lane 0020 palette 36 offset 0007916C,PSX type-to-art cohort probe for section0_dispatch_roots lane 0020 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:42:0040:section0_dispatch_roots:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 3 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa7ae,PSX map 42 type 0053 section0_dispatch_roots lane 0022 palette 23 offset 00080AC8,PSX type-to-art cohort probe for section0_dispatch_roots lane 0022 resolved through a donor art-template from type 0054 using cohort-family-lane-donor:1:0054:section0_dispatch_roots:0022. The drawable bundle bytes are borrowed from map 1 because this map exposes no local direct template payload for the same resolved type. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa7af,PSX map 42 type 0053 section0_constructor_placements lane 0020 palette 36 offset 00073F84,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0054 using cohort-family-lane-donor:42:0054:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa7b0,PSX map 42 type 0053 section0_constructor_placements lane 0022 palette 36 offset 00073F84,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0054 using cohort-family-lane-donor:42:0054:section0_constructor_placements:0022. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa7b1,PSX map 42 type 0054 palette 36 offset 00073F84,PSX type-to-art probe resolved through the parsed per-type art-template bank using payload-dword-bundle-index. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa7b2,PSX map 42 type 0055 section0_constructor_placements lane 0020 palette 36 offset 00073F84,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0054 using cohort-family-lane-donor:42:0054:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa7b3,PSX map 42 type 0055 section0_constructor_placements lane 0022 palette 36 offset 00073F84,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0054 using cohort-family-lane-donor:42:0054:section0_constructor_placements:0022. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa7b4,PSX map 42 type 0056 palette 36 offset 00073F84,PSX type-to-art probe resolved through a donor art-template from type 0054 using generic-family-donor:0054. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa7b5,PSX map 42 type 0057 palette 36 offset 00073F84,PSX type-to-art probe resolved through a donor art-template from type 0054 using generic-family-donor:0054. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa7b6,PSX map 42 type 0058 palette 36 offset 00073F84,PSX type-to-art probe resolved through a donor art-template from type 0054 using cc-signature-donor:0054. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa7b7,PSX map 42 type 0059 section0_constructor_placements lane 0020 palette 36 offset 0007916C,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:42:0040:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa7b8,PSX map 42 type 0059 section0_constructor_placements lane 0022 palette 36 offset 0007916C,PSX type-to-art cohort probe for section0_constructor_placements lane 0022 resolved through a donor art-template from type 0040 using cohort-family-lane-donor:42:0040:section0_constructor_placements:0022. The scene renderer uses the parsed DAT_800758cc state script to choose among 2 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
0xa7b9,PSX map 42 type 005A section0_constructor_placements lane 0020 palette 36 offset 00073F84,PSX type-to-art cohort probe for section0_constructor_placements lane 0020 resolved through a donor art-template from type 0054 using cohort-cc-signature-lane-donor:42:0054:section0_constructor_placements:0020. The scene renderer uses the parsed DAT_800758cc state script to choose among 1 frame(s) for this type and now applies executable-backed authored palette overrides when the source record exposes one.,,,,terrain,
